username,is_bot_declared,follow_ratio,avg_time_diff_minutes,engagement_rate,night_post_ratio,lexical_diversity,hybrid_cluster,detection_source,outlier_reason,kmeans_cluster,dbscan_cluster,iso_outlier
Dragofix,0,0.2215786772151575,-0.222800341810997,-0.4587069715656498,-0.6495275422797733,1.1649189193000895,0,,,0.0,1.0,1.0
jacobin.com,0,-0.4816080217348123,-0.1969579459309369,-0.3596421447736054,-0.6495275422797733,-0.4889942195517097,0,,,0.0,1.0,1.0
politico_eu_bot,1,-0.4816080217348123,-0.2209890940702941,-0.4587069715656498,-0.6495275422797733,-0.3791073399340019,-1,rule,API Declared Bot | Bot in Username,,,
staniska,0,-0.0056972804561589,0.1003498284379571,-0.349735662094401,-0.6495275422797733,0.1892278997455534,0,,,0.0,1.0,1.0
illus,1,-0.4816080217348123,0.3030752872359788,-0.4785199369240587,-0.6495275422797733,-2.483430343538945,-1,rule,API Declared Bot | Extreme Repetitive Content,,,
quantum_splash,0,0.3342389633143077,0.1257960548345476,-0.1615124911895165,0.3469415971140884,1.2761442221566277,0,,,0.0,1.0,1.0
luizsantosmusic,0,-0.4816080217348123,-0.2163811779840818,-0.0030087683222454,-0.6495275422797733,0.4851548216703998,0,,,0.0,1.0,1.0
GSteffanos,0,0.1397277267336133,-0.2108889150800762,0.0465236450737767,-0.3173711624818193,-0.4368855632211381,0,,,0.0,1.0,1.0
conansysadmin,1,-0.3689744559346177,-0.2128129456011967,-0.4785199369240587,1.3434107365079502,-0.0124046253907615,-1,rule,API Declared Bot,,,
return2ozma,0,-0.4816080217348123,-0.2126209219021316,0.5022218483171812,2.0077234961038584,-0.0177894177835511,0,,,0.0,1.0,1.0
RandomBaywatch,0,-0.4623663475591255,-0.1903302799666186,-0.4884264196032632,1.0112543567099963,0.3605879854931574,0,,,0.0,1.0,1.0
jason,0,0.1934597132439943,0.5965633218836849,-0.3002032486983788,2.672036255699766,0.2278595375090961,-1,consensus,Density Outlier (DBSCAN),0.0,-1.0,-1.0
irishtimes,1,-0.4816080217348123,-0.2220170360314093,-0.4983329022824676,-0.6495275422797733,-0.7391038158100909,-1,rule,API Declared Bot,,,
joannemerriam,0,0.011412093402487,-0.1652113353276235,-0.1912319392271298,-0.3173711624818193,0.132016229185709,0,,,0.0,1.0,1.0
fabricemorillas,0,1.0635567226764002,2.6323767806882667,0.2446532986578656,-0.6495275422797733,1.297022407518608,-1,consensus,Density Outlier (DBSCAN),0.0,-1.0,-1.0
ciencia,1,-0.4816080217348123,-0.2212756182614252,-0.4686134542448543,-0.6495275422797733,-0.1522800386153909,-1,rule,API Declared Bot,,,
paula-projekt.bsky.social,0,3.617623153144345,-0.1885299678143429,-0.329922696735992,0.0147852173161346,-0.7562829683073257,-1,consensus,Density Outlier (DBSCAN),1.0,-1.0,-1.0
Keld,0,-0.4816080217348123,0.0115796941497177,-0.4686134542448543,-0.3173711624818193,0.1665050125607298,0,,,0.0,1.0,1.0
world_beauty,1,0.1124856006937569,-0.1982811573095082,3.4642601693993096,0.6790979769120425,0.4761569637488391,-1,rule,API Declared Bot,,,
SFRuminations,0,-0.4414128577754665,-0.189916959551857,0.70035150190127,-0.3173711624818193,-0.0352190065323003,0,,,0.0,1.0,1.0
theguardian_world_news,1,-0.4816080217348123,-0.2221267064565533,-0.2110449045855387,-0.6495275422797733,-0.0212527785085824,-1,rule,API Declared Bot,,,
nuke,0,-0.4157677387308482,-0.2176005166188383,0.5715672270716123,-0.6495275422797733,-0.6409129881835652,0,,,0.0,1.0,1.0
MicroWave,0,-0.4816080217348123,-0.2102787935245142,0.6210996404676346,0.6790979769120425,0.9575164427970164,0,,,0.0,1.0,1.0
TheVulgarTongue,1,0.8160953575258287,-0.1672995668463902,0.1455884718658212,2.672036255699766,-0.8777998115414998,-1,rule,API Declared Bot,,,
theukulelebookshop,0,-0.2300552013446669,0.2130407424338494,-0.2704838006607654,-0.6495275422797733,0.0331541363518475,0,,,0.0,1.0,1.0
bradleybravard,0,0.3900233725484357,-0.1902875171830544,0.9480135688813812,-0.6495275422797733,1.0236540746230742,0,,,0.0,1.0,1.0
mac4ever,0,-0.4712018101908184,-0.221486692855738,-0.4190810408488321,-0.6495275422797733,0.5918998521889098,0,,,0.0,1.0,1.0
OwenTyme,0,-0.0946036826730502,-0.1577505852439848,0.2644662640162745,-0.6495275422797733,-0.4076718244579258,0,,,0.0,1.0,1.0
proseandpassion,0,0.0309236751747617,-0.216080553679638,-0.329922696735992,-0.6495275422797733,0.8897931851633604,0,,,0.0,1.0,1.0
vegeta,0,-0.4816080217348123,-0.0525036305611615,0.2446532986578656,-0.6495275422797733,1.5167624062249463,0,,,0.0,1.0,1.0
murtaugh,0,0.111472233354087,-0.1836976191998751,-0.2506708353023565,0.6790979769120425,0.0751770936059763,0,,,0.0,1.0,1.0
TexasObserver,0,-0.4286385633866582,-0.1965220893862085,3.087813827589541,-0.6495275422797733,-0.1475347763717343,0,,,0.0,1.0,1.0
snow-fredel.bsky.social,0,-0.4727785089096054,-0.105822910125139,-0.260577317981561,0.3469415971140884,-0.0672507750539617,0,,,0.0,1.0,1.0
nyt_science,1,-0.1416717779643456,-0.191548230965857,-0.171418973868721,-0.6495275422797733,-0.730695113254881,-1,rule,API Declared Bot,,,
impynchimpy,0,-0.4816080217348123,0.4212626731954017,-0.240764352623152,-0.3173711624818193,0.940895338408269,0,,,0.0,1.0,1.0
MINDistortionTV,0,-0.2018688211320324,-0.1049063103015511,-0.4686134542448543,-0.6495275422797733,1.54201433112386,0,,,0.0,1.0,1.0
PIT17,0,-0.4198014319583638,-0.1944974651146649,1.790064596613759,-0.6495275422797733,-0.1980116405772486,0,,,0.0,1.0,1.0
wendythedruid,0,0.9065835009429096,-0.1978925889004216,0.3734375734875235,-0.3173711624818193,0.2022670689384099,0,,,0.0,1.0,1.0
atlaswebdesigns.design.blog,0,-0.4816080217348123,0.4641772322249929,0.0677518222435006,-0.6495275422797733,-0.0096714255176003,0,,,0.0,1.0,1.0
galacticrambler.wordpress.com,0,-0.4816080217348123,13.56004266656754,-0.2341600308370158,-0.6495275422797733,-1.247870689910879,-1,consensus,Density Outlier (DBSCAN),0.0,-1.0,-1.0
admin,0,-0.4816080217348123,0.000496107463955,0.9975459822774034,-0.6495275422797733,-0.7412585573973018,0,,,0.0,1.0,1.0
talvayas,0,0.6032948839156133,-0.2163535159041397,-0.3200162140567876,-0.6495275422797733,0.2087126964612456,0,,,0.0,1.0,1.0
OWASP_Ottawa,0,-0.3686880238041382,0.7408958464946576,0.07624309311139,0.0147852173161346,-0.9629766188483242,0,,,0.0,7.0,1.0
nyt_arts,1,-0.3579948421819153,-0.2167086828143685,-0.3596421447736054,-0.6495275422797733,-0.5347331444615576,-1,rule,API Declared Bot,,,
HadarEsUnHada,0,1.078099449682623,-0.1291973193907263,-0.438894006207241,-0.6495275422797733,0.290423402701311,0,,,0.0,1.0,1.0
MusiqueNow,0,1.8208172932147355,-0.2227608909219521,-0.4686134542448543,-0.6495275422797733,0.6191229285025289,0,,,0.0,1.0,1.0
hackernews,1,-0.4526772775841343,-0.1912692568218969,-0.4190810408488321,-0.6495275422797733,0.6372703014963016,-1,rule,API Declared Bot,,,
veselin.blog,0,-0.4816080217348123,-0.0859625721983393,-0.3695486274528098,0.0147852173161346,-0.6466885544676005,0,,,0.0,1.0,1.0
gclef,0,0.3993535114168197,-0.2115409971495783,-0.2506708353023565,0.0147852173161346,0.7368283984040667,0,,,0.0,1.0,1.0
EscapeFlights,0,-0.2763634971941531,0.051233121088699,-0.3695486274528098,-0.3173711624818193,-1.3287062317195195,0,,,0.0,1.0,1.0
xograndmagg,0,0.2916820595140356,-0.1643403349436101,-0.1119800777934943,-0.3173711624818193,0.0216472034719535,0,,,0.0,1.0,1.0
fjellphoto,0,-0.1839749549668926,-0.1242283352114923,0.2347468159786612,-0.3173711624818193,-0.3044174264982495,0,,,0.0,1.0,1.0
BhardwajMusicAcademy,0,-0.4816080217348123,-0.0556553827982494,-0.3210590017072302,-0.6495275422797733,-0.2804634945160769,0,,,0.0,1.0,1.0
naturaleza24,0,-0.4521398643800969,-0.2009843809692736,1.0074524649566077,-0.6495275422797733,-2.672026896006766,-1,rule,Extreme Repetitive Content,,,
mikahart66,0,-0.4262695634465968,-0.090312146955562,0.4427829522419545,0.3469415971140884,0.2796644464211188,0,,,0.0,1.0,1.0
TrueNorthSpice,0,1.9436513981065848,-0.2204570503937529,-0.3596421447736054,2.672036255699766,1.709495254252294,-1,consensus,Density Outlier (DBSCAN),0.0,-1.0,-1.0
OptaAnalyst,1,-0.4816080217348123,-0.2144578496583222,-0.4983329022824676,-0.6495275422797733,-0.4943008927244961,-1,rule,API Declared Bot,,,
Cyanistes,0,-0.4286767727048088,-0.1385287493701339,2.939216587401474,-0.6495275422797733,-0.059505339573475,0,,,0.0,1.0,1.0
Fredensborg,0,-0.3805458952084573,-0.1771900113539625,0.8390422594101322,-0.6495275422797733,-0.7551389417763963,0,,,0.0,1.0,1.0
cookingwithnonperishablesdotcom.wordpress.com,0,-0.4816080217348123,0.2112327493153326,-0.1763722152083232,-0.6495275422797733,-0.4614088700191631,0,,,0.0,1.0,1.0
discoverroatan,0,-0.3116398998495789,-0.1379138541808375,-0.4983329022824676,-0.6495275422797733,-0.9568844267051728,0,,,0.0,1.0,1.0
inspirationgrid,0,-0.4150709401436042,-0.1382323345821751,-0.0723541470766765,-0.6495275422797733,-0.9387347709453676,0,,,0.0,1.0,1.0
newfangled,0,-0.1499629058611862,0.254151005939158,-0.2110449045855387,2.339879875901812,-0.3338516005572013,0,,,0.0,1.0,1.0
WitchcatCreations,0,-0.3546438824952404,-0.0803556717128509,-0.260577317981561,-0.3173711624818193,0.1120608467293103,0,,,0.0,1.0,1.0
UnderpantsWeevil,0,-0.4816080217348123,-0.2187826945724351,-0.171418973868721,-0.6495275422797733,0.5957316717540618,0,,,0.0,1.0,1.0
FelipeVera,0,0.1335147050879369,0.1274991817018219,-0.3249694553963899,1.0112543567099963,-1.6004474340742203,-1,rule,Extreme Repetitive Content,,,
solotraveler,0,-0.1039010842120715,0.4448560508126319,0.185214402582639,0.3469415971140884,-0.8435697472073669,0,,,0.0,7.0,1.0
martincrownover,0,-0.2586763099342211,-0.1972394405906749,0.2842792293746835,0.6790979769120425,-0.3835792611677299,0,,,0.0,1.0,1.0
mcSlibinas,0,0.2316432184244097,-0.217072999436775,-0.3398291794151965,0.6790979769120425,1.8188906920575283,0,,,0.0,1.0,1.0
ciaonihon,0,-0.4816080217348123,-0.2213305296340146,-0.4884264196032632,-0.6495275422797733,1.1009622084841644,0,,,0.0,1.0,1.0
990000,0,0.3460126464601779,-0.2041978005860111,0.1356819891866168,0.3469415971140884,0.6125404642919046,0,,,0.0,1.0,1.0
samuel26,0,5.325213336403981,-0.1930982557871496,0.9876394995981987,2.672036255699766,-0.4543266723928983,-1,consensus,Density Outlier (DBSCAN),1.0,-1.0,-1.0
hacker_news_bot,1,-0.4801170732972226,-0.2163763231637687,-0.4289875235280365,0.6790979769120425,-1.6196847652281288,-1,rule,API Declared Bot | Bot in Username | Extreme Repetitive Content,,,
giacomo_bencista,0,-0.4297702367610168,-0.1807056783212759,0.70035150190127,1.3434107365079502,1.3962524507842875,0,,,0.0,1.0,1.0
somewhatgrumpy,0,-0.0850157373359344,-0.0801189663785817,-0.1615124911895165,-0.6495275422797733,0.2186228858555359,0,,,0.0,1.0,1.0
games,0,-0.4816080217348123,-0.222920903118638,-0.4884264196032632,-0.6495275422797733,-0.212286114848685,0,,,0.0,1.0,1.0
Amir_USBridge,0,4.155470995852067,0.2141108964569804,0.2316184530273334,-0.6495275422797733,-0.3977708164687063,-1,consensus,Density Outlier (DBSCAN),1.0,-1.0,-1.0
athletic,1,-0.4750567879148247,-0.2230717761132284,-0.4983329022824676,-0.6495275422797733,-1.5979033987905271,-1,rule,API Declared Bot | Extreme Repetitive Content,,,
rebeccasenese,0,0.3408183744840588,-0.0916296390976221,0.096056058469799,-0.6495275422797733,-0.9448648934035866,0,,,0.0,1.0,1.0
theverge,1,-0.4681894857965044,-0.2185704906012233,-0.4983329022824676,-0.6495275422797733,0.4944637837765601,-1,rule,API Declared Bot,,,
nyt_politics,1,-0.2096590267184389,-0.217238604215863,-0.2011384219063343,0.0147852173161346,-0.3678979823513447,-1,rule,API Declared Bot,,,
SciFi,0,-0.2613676384469043,-0.1256575540991679,0.0168041970361634,-0.6495275422797733,-2.437897296242987,-1,rule,Extreme Repetitive Content,,,
wilpercy,0,0.8275489215796344,-0.2189263102028016,-0.2110449045855387,0.3469415971140884,1.1927581778911067,0,,,0.0,1.0,1.0
euphoriagremlin,0,-0.1905131922991828,-0.1376483395682832,-0.0426346990390632,0.0147852173161346,-0.0006993295508436,0,,,0.0,1.0,1.0
Masterofsorrow,0,0.3452639225717283,1.8057899626418596,-0.2209513872647432,0.0147852173161346,-0.0533893342843964,-1,dbscan,Density Outlier (DBSCAN),0.0,-1.0,1.0
natasonni,0,-0.4816080217348123,-0.2199487076638724,0.7399774326180878,-0.6495275422797733,1.3578514555820187,0,,,0.0,1.0,1.0
ArtThatMakesYouSmile,0,-0.0924704795238833,-0.170115651274431,-0.2110449045855387,-0.6495275422797733,0.5167861802279861,0,,,0.0,1.0,1.0
WalkaboutsVerse,0,-0.4816080217348123,-0.1973587542449098,-0.4289875235280365,-0.6495275422797733,-0.3515723067438867,0,,,0.0,1.0,1.0
ThomasBeckert,0,0.0282963439208877,-0.1489759531237004,1.955426653643556,-0.6495275422797733,1.6694114297129712,0,,,0.0,3.0,1.0
top_news_de,0,-0.4816080217348123,-0.2231246222546244,-0.4785199369240587,-0.6495275422797733,0.2451498298123152,0,,,0.0,1.0,1.0
10tv.com,0,-0.4816080217348123,-0.2189855626963864,-0.4190810408488321,1.675567116305904,-0.2768752482119807,0,,,0.0,1.0,1.0
openonline,1,-0.4816080217348123,-0.2215322013602517,-0.4983329022824676,-0.6495275422797733,-0.3774221490597808,-1,rule,API Declared Bot,,,
s,0,0.4914204925439548,-0.2228739123878644,-0.3101097313775832,-0.6495275422797733,1.7336031290665812,0,,,0.0,1.0,1.0
fullcleared,0,-0.4816080217348123,-0.2106167191776701,-0.2902967660191743,-0.6495275422797733,-0.7383038062575237,0,,,0.0,1.0,1.0
togpam,0,0.1982644658061211,-0.2232274701892443,-0.4983329022824676,-0.6495275422797733,-2.6660822390369328,-1,rule,Extreme Repetitive Content,,,
GamingBot,1,-0.4816080217348123,-0.2157602419345204,-0.1416995258311076,-0.6495275422797733,0.4466603428857585,-1,rule,API Declared Bot | Bot in Username,,,
BrownSquirrel,0,0.6682434337035448,-0.2230760959855789,-0.4983329022824676,-0.6495275422797733,-1.242091473143834,0,,,0.0,1.0,1.0
SydneyJim,0,-0.3211412234332255,-0.2191965081994697,-0.2011384219063343,1.0112543567099963,0.6483402603519148,0,,,0.0,1.0,1.0
Zf,0,-0.0157694654567653,-0.2188947799555728,0.2743727466954789,0.3469415971140884,0.2865084305811915,0,,,0.0,1.0,1.0
ScienceScholar,1,-0.4816080217348123,-0.2200786999172489,-0.3596421447736054,1.3434107365079502,-0.4461538892505686,-1,rule,API Declared Bot,,,
Karen5Lund,0,1.2127236997191304,-0.2180367287546882,-0.438894006207241,-0.6495275422797733,1.3031872369688056,0,,,0.0,1.0,1.0
MostDiscussed,0,-0.4816080217348123,-0.0157667918556634,-0.3695486274528098,1.0112543567099963,0.4298601422818453,0,,,0.0,1.0,1.0
Abelvicent,0,4.058706733074185,-0.1348080447084516,0.3437181254499101,1.3434107365079502,-0.5791473603848445,-1,consensus,Density Outlier (DBSCAN),1.0,-1.0,-1.0
villebooks,0,-0.1355389075870434,-0.2168313542876132,0.0267106797153678,0.6790979769120425,0.7204850410792186,0,,,0.0,1.0,1.0
KOKEdit,0,0.2140754538884684,-0.1638049980317539,-0.171418973868721,-0.3173711624818193,0.5237019604807392,0,,,0.0,1.0,1.0
Kalmdaan,0,-0.3915441380864172,1.4603452594420998,1.1758626705030832,-0.6495275422797733,-0.484305592652059,-1,dbscan,Density Outlier (DBSCAN),0.0,-1.0,1.0
The14,0,-0.4816080217348123,-0.2030154924749445,2.176417421102732,-0.6495275422797733,-0.5806281015307494,0,,,0.0,1.0,1.0
DamirAkhmadi,0,0.687772656835593,-0.2040471630020346,-0.2308578699439476,0.0147852173161346,-0.7384582384812789,0,,,0.0,1.0,1.0
sidewalksafari,0,-0.4480658121217208,-0.1900927368721573,0.5121283309963856,-0.6495275422797733,-0.9200650254666044,0,,,0.0,1.0,1.0
spikestonehand.com,0,-0.4816080217348123,0.4640299097378829,-0.0756563079697447,-0.6495275422797733,-1.9252252003290595,-1,rule,Extreme Repetitive Content,,,
cbcmontreal_mirror,1,-0.4751330456629939,-0.2104365245763571,-0.4488004888864454,-0.6495275422797733,-0.2127179684210536,-1,rule,API Declared Bot,,,
GentleStrange,0,0.5098726892623822,-0.0794126583766472,1.68109328714251,-0.6495275422797733,0.7563988898243396,0,,,0.0,1.0,1.0
ladbible.com,0,-0.4816080217348123,-0.2215400548289323,-0.4983329022824676,-0.6495275422797733,-0.1374466316824437,0,,,0.0,1.0,1.0
sciencehr.bsky.social,0,0.160493772053847,0.0543202207103953,-0.3101097313775832,-0.6495275422797733,-1.03576384664855,0,,,0.0,1.0,1.0
jon_mcbrine_author,0,-0.1665451616548675,-0.1596728102395714,-0.3101097313775832,0.6790979769120425,-0.1256576194416042,0,,,0.0,1.0,1.0
RyanBFramed,0,-0.0339692056806333,-0.2166021349499403,-0.0327282163598587,1.675567116305904,0.7540272205675862,0,,,0.0,1.0,1.0
obtener,0,0.2631315268154613,-0.1994794590242417,-0.3893615928112187,0.0147852173161346,0.351141263402535,0,,,0.0,1.0,1.0
nyt_us,1,-0.1416717779643456,-0.2179351637355625,-0.260577317981561,0.0147852173161346,-0.2276405657919736,-1,rule,API Declared Bot,,,
sagalinked,1,-0.4816080217348123,-0.2223598263295204,-0.4983329022824676,-0.6495275422797733,0.1159868542270756,-1,rule,API Declared Bot,,,
viewlinemedia,0,-0.4507047268465881,-0.2212315046276313,-0.3893615928112187,-0.6495275422797733,0.5405585229067551,0,,,0.0,1.0,1.0
kiri_live,1,-0.4816080217348123,-0.091638549819665,-0.1218865604726987,-0.6495275422797733,-2.3290151079439907,-1,rule,API Declared Bot | Extreme Repetitive Content,,,
EscapeHouston,0,-0.3979314078836204,-0.0065090634483534,-0.3992680754904232,0.0147852173161346,-1.3037746359695006,0,,,0.0,1.0,1.0
fogolf,0,-0.4816080217348123,-0.2228567002239182,-0.4785199369240587,-0.6495275422797733,-0.4186825525463613,0,,,0.0,1.0,1.0
gulfchannels,0,-0.4816080217348123,-0.2229986624964658,-0.4785199369240587,-0.6495275422797733,0.8971190183208471,0,,,0.0,1.0,1.0
brfaucette,0,0.5975546569015898,0.0608970692838627,-0.171418973868721,-0.6495275422797733,0.3082565163526135,0,,,0.0,1.0,1.0
hess_photo,0,-0.1718883329661648,-0.1054575332791294,-0.0228217336806543,-0.6495275422797733,2.0684544605015978,0,,,0.0,1.0,1.0
dnballstars,1,-0.3829168541885478,-0.0592413731119969,-0.4983329022824676,-0.6495275422797733,-1.30114711229133,-1,rule,API Declared Bot,,,
alphanet,0,0.3460628326628457,2.653149439475113,-0.2902967660191743,-0.6495275422797733,0.0024614905127035,0,,,0.0,6.0,1.0
Townflex,0,0.5382007095765877,0.5804642816032343,-0.4289875235280365,0.3469415971140884,-0.5949678434540431,-1,dbscan,Density Outlier (DBSCAN),0.0,-1.0,1.0
ArtThatMakesYouSmile,0,-0.13896671501657,-0.1830691839018744,-0.3398291794151965,-0.6495275422797733,0.5283370607263004,0,,,0.0,1.0,1.0
hollywoodreporter,1,-0.4798692174188508,-0.2194114171460217,-0.4686134542448543,0.6790979769120425,0.3156415370676777,-1,rule,API Declared Bot,,,
cbcottawa_mirror,1,-0.4752540732531213,-0.2146864058707231,-0.4686134542448543,-0.6495275422797733,-0.3679756087279671,-1,rule,API Declared Bot,,,
meganL,0,-0.0122736392430893,-0.2186401770172002,-0.2110449045855387,-0.3173711624818193,0.4692603005208254,0,,,0.0,1.0,1.0
posthole,1,-0.4816080217348123,-0.2076084746479729,-0.4091745581696276,0.0147852173161346,-0.9345286122347256,-1,rule,API Declared Bot,,,
ceeteejackson.com,0,-0.4816080217348123,5.428232055875509,-0.260577317981561,-0.6495275422797733,-1.0002601668137856,-1,consensus,Density Outlier (DBSCAN),0.0,-1.0,-1.0
CuratedCasparDavidFriedrich,1,-0.4060666342302642,-0.1910612699831719,-0.4488004888864454,0.6790979769120425,-2.672026896006766,-1,rule,API Declared Bot | Extreme Repetitive Content,,,
kenthompson,0,0.4941349001989346,0.8292235691454656,0.4824088829587723,0.3469415971140884,-0.1721193008866363,-1,dbscan,Density Outlier (DBSCAN),0.0,-1.0,1.0
inkican,0,-0.3414464180925008,-0.2102035264832578,0.2050273679410478,0.3469415971140884,0.6617531479021016,0,,,0.0,1.0,1.0
TheEdinburghBookshop,0,0.17289608940534,0.0461723924961109,-0.3695486274528098,-0.6495275422797733,1.9106356887493423,0,,,0.0,1.0,1.0
